-0.8418945862586003 -0.830966396377236 
-0.8419142966346101 -0.8309263201404125 
-0.8419953071759819 -0.8276362613238828 
-0.8419233413463416 -0.8307863873345722 
-0.8419160354089762 -0.8308368305018108 
-0.8419233413463416 -0.8307863873345722 
-0.841991545082634 -0.8283781699784055 
-0.8419442637445739 -0.8303281074683494 
-0.8418898061059688 -0.8311097669534323 
-0.841977481292688 -0.8303050663785072 
-0.8419142966346101 -0.8309263201404125 
-0.8419377920775819 -0.8306468212664619 
-0.8419364953811832 -0.8307757444528432 
-0.8420176296518747 -0.824451720124603 
